Cod_ID,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,CODDIST,DISTRITO,REGIAO8,SUBPREF
1355030815005,Jardim Das Pedras : Parque Estadual da Cantareira,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,78.99,1.33,9.30,10.78,96.42,88.81,45.39,3.21,10.96,0.44,0.63,3.99,0.54,4.30,2.20,5.29,14.69,13.54,121.07,122.04,118.34,51.90,90.41,89.22,62.62,23.29,46.81,90.76,39.68,31.63,96.87,97.15,95.47,12.83,4.49,2.71,86.79,73.66,83.26,67.46,64.73,54.52,60.69,48.89,46.85,13.99,365.00,525.00,866.67,1480.00,1983.33,0.51,1.77,4.23,5.07,10.00,12.71,20.16,40.26,3.98,55.26,12.05,24.60,44.74,70.77,13.36,9.17,1107.82,220.35,4460.10,447.27,695.13,1115.33,3061.03,1117.48,29.47,88.77,162.15,0.46,0.34,19.45,3.56,0.00,55.29,0.83,12.88,21.99,2.77,67.95,55.16,4.20,15.47,79.47,60.15,17.63,0.42,8.75,53.59,70.23,85.96,1588.47,0.33,,8.53,30.26,69.02,63.80,78.02,,0.00,12.88,12.65,5.56,1.78,41.67,99.67,30.90,99.93,100.00,0.21,0.11,16.48,53.19,2.85,13.68,4.45,26.16,0.00,36.92,4.01,0.90,1.53,0.00,35.27,17.21,51.60,20.14,105,138,127,133,104,103,119,105,58,62,47,125,32,18,11,11,4,1302,124,144,131,138,123,117,121,96,85,59,46,114,36,15,14,6,7,1376,,24,48,1128,40,225,163,183,144,1928,160,529,149,1768,162,369,163,1399,45,56,32,240,625,86,144,77,994,725,1499,2678,1179,2210,282,160,1768,2678,126.59,92.77,115.85,95.24,53.35,93.31,81.94,0.675,0.780,0.809,0.743,0.900,0.792,81,Tremembé,Norte 1,Jaçanã/Tremembé
1355030815006,Jardim das Pedras : Rua Talmom,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,69.55,2.29,24.70,28.56,90.90,74.63,42.14,4.20,9.05,0.00,0.00,5.04,1.61,5.52,0.00,6.50,21.97,17.46,95.87,112.93,47.49,11.58,81.52,89.07,33.20,4.68,47.18,78.76,21.48,17.38,90.05,92.56,88.96,26.17,0.87,3.81,83.13,55.62,69.11,46.26,39.96,46.99,43.21,26.43,21.81,1.19,166.67,266.67,400.00,557.50,815.00,0.41,6.52,3.42,16.60,18.09,38.11,47.41,29.36,4.60,45.91,15.16,31.09,54.09,84.66,7.75,6.06,413.19,94.95,1213.28,218.18,329.08,475.22,948.52,413.19,38.52,82.84,151.20,0.33,0.69,16.59,11.95,0.00,49.53,0.21,12.18,14.93,0.00,69.53,65.83,0.83,17.43,48.37,27.70,2.03,1.65,14.32,83.66,94.32,99.42,797.18,0.13,,5.54,29.99,61.94,60.81,66.61,,23.41,29.27,32.36,16.77,21.05,100.00,92.06,60.90,100.00,100.00,0.11,0.48,32.42,52.82,7.44,26.28,11.26,37.56,2.58,62.22,20.54,5.11,3.12,0.00,56.70,43.79,58.04,36.96,21,20,23,21,19,16,18,15,20,15,6,26,6,6,4,0,0,236,14,15,17,30,20,16,14,25,9,13,9,19,6,4,2,0,3,216,,2,9,187,6,27,21,20,19,337,29,91,31,308,20,62,20,246,10,8,9,45,101,19,15,13,168,121,0,452,452,372,35,29,308,452,116.38,45.19,101.05,92.00,22.46,87.88,67.19,0.463,0.689,0.657,0.603,0.743,0.634,81,Tremembé,Norte 1,Jaçanã/Tremembé
1355030815007,Jardim Guapira : Creche Lar Paraíso das Crianças,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,69.55,2.29,24.70,28.56,90.90,74.63,41.47,3.10,9.05,1.98,1.08,4.63,1.59,4.97,1.11,5.85,21.97,17.46,95.87,112.93,47.49,11.58,81.52,89.07,33.20,4.68,47.18,78.76,21.48,17.38,90.05,92.56,88.96,26.17,0.87,3.81,83.13,55.62,69.11,46.26,39.96,46.99,43.21,26.43,21.81,1.19,166.67,266.67,400.00,557.50,815.00,0.41,6.52,3.42,16.60,18.09,38.11,47.41,29.36,4.60,45.91,15.16,31.09,54.09,84.66,7.75,6.06,413.19,94.95,1213.28,218.18,329.08,475.22,948.52,413.19,38.52,82.84,151.20,0.33,0.69,16.59,11.95,0.00,49.53,0.21,12.18,14.93,0.00,69.53,65.83,0.83,17.43,48.37,27.70,2.03,1.65,14.32,83.66,94.32,99.42,797.18,0.13,,5.54,29.99,61.94,60.81,66.61,,23.41,29.27,32.36,16.77,21.05,99.26,92.06,60.90,100.00,100.00,0.11,0.48,32.42,52.82,7.44,26.28,11.26,37.56,2.58,62.22,20.54,5.11,3.12,0.00,56.70,43.79,58.04,36.96,441,584,609,640,667,601,461,360,357,234,167,492,113,66,36,23,24,5875,440,602,552,571,599,495,493,413,338,280,198,507,120,89,60,29,36,5822,,66,222,4798,152,908,684,696,534,8631,741,2372,664,7890,710,1631,717,6259,195,202,191,1075,2724,363,602,364,4273,3150,0,11697,11697,9817,1186,741,7890,11692,116.38,45.19,101.05,92.00,22.46,87.88,67.19,0.463,0.689,0.657,0.603,0.743,0.634,81,Tremembé,Norte 1,Jaçanã/Tremembé
1355030815008,Jardim Guapira : Jardim felicidade / Rua da Fonte,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,69.58,2.25,24.60,28.48,90.92,74.69,50.19,2.67,9.05,6.37,2.72,7.02,2.75,7.49,2.86,8.76,20.25,17.02,88.63,104.77,45.32,10.07,77.03,85.18,28.47,3.96,46.95,70.51,24.25,15.08,81.96,89.62,84.43,22.58,4.42,4.85,79.60,50.61,70.80,44.15,37.36,33.12,34.68,21.71,18.41,2.26,175.00,275.00,400.00,573.33,812.50,0.39,3.24,4.61,12.55,18.14,36.02,47.90,28.52,5.73,44.94,16.44,32.47,55.06,83.04,6.94,5.47,415.46,118.95,1184.89,222.64,333.01,469.16,933.55,415.98,29.70,94.35,160.47,0.28,0.45,15.12,12.94,0.00,50.56,1.43,9.86,13.74,0.35,66.12,63.45,0.00,21.99,47.69,23.78,2.65,1.27,18.97,85.71,94.56,99.00,785.54,0.13,,7.48,25.32,65.98,65.70,71.38,,14.57,40.58,18.92,12.01,11.44,100.00,95.30,59.05,98.38,99.13,1.07,4.30,40.57,53.05,10.38,33.75,16.38,38.86,9.28,56.56,14.51,6.77,1.28,0.87,45.86,38.08,81.08,39.23,128,174,125,126,129,102,136,104,61,47,28,132,20,18,9,2,4,1345,112,140,155,141,116,130,112,101,78,48,32,155,30,17,13,5,5,1390,,23,47,1123,46,251,189,194,142,1894,184,547,177,1710,148,363,150,1347,52,51,55,299,734,73,140,104,983,687,0,2735,2735,2208,314,184,1710,2735,115.32,61.12,102.35,91.28,32.42,86.11,83.98,0.442,0.613,0.638,0.550,0.743,0.635,81,Tremembé,Norte 1,Jaçanã/Tremembé
1355030815009,Parque Edu Chaves,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,78.99,1.33,9.30,10.78,96.42,88.81,39.71,9.95,10.96,1.52,1.24,2.17,0.51,2.22,0.44,2.50,14.69,13.54,121.07,122.04,118.34,51.90,90.41,89.22,62.62,23.29,46.81,90.76,39.68,31.63,96.87,97.15,95.47,12.83,4.49,2.71,86.79,73.66,83.26,67.46,64.73,54.52,60.69,48.89,46.85,13.99,365.00,525.00,866.67,1480.00,1983.33,0.51,1.77,4.23,5.07,10.00,12.71,20.16,40.26,3.98,55.26,12.05,24.60,44.74,70.77,13.36,9.17,1107.82,220.35,4460.10,447.27,695.13,1115.33,3061.03,1117.48,29.47,88.77,162.15,0.46,0.34,19.45,3.56,0.00,55.29,0.83,12.88,21.99,2.77,67.95,55.16,4.20,15.47,79.47,60.15,17.63,0.42,8.75,53.59,70.23,85.96,1588.47,0.33,,8.53,30.26,69.02,63.80,78.02,,0.00,12.88,12.65,5.56,1.78,100.00,99.67,30.90,99.93,100.00,0.21,0.11,16.48,53.19,2.85,13.68,4.45,26.16,0.00,36.92,4.01,0.90,1.53,0.00,35.27,17.21,51.60,20.14,493,555,560,676,791,714,571,496,485,474,398,500,342,217,171,124,109,7676,458,472,531,653,812,730,588,555,603,592,502,487,415,322,251,182,221,8374,,88,195,7937,205,790,620,564,554,13085,644,2420,631,12441,717,1776,737,10665,192,197,184,1027,2461,1597,472,313,6957,5773,0,16050,16050,14112,1027,644,12441,16047,126.59,92.77,115.85,95.24,53.35,93.31,81.94,0.675,0.780,0.809,0.743,0.900,0.792,39,Jaçanã,Norte 1,Jaçanã/Tremembé
1355030815010,Parque Edu Chaves : Rua Tenente Angelo Zampero,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,73.61,1.66,17.00,19.63,93.62,81.20,48.87,6.71,9.55,2.30,2.04,7.02,3.13,7.34,2.02,8.17,18.19,15.61,102.48,108.69,81.89,16.96,85.77,88.76,50.62,9.04,58.02,84.99,29.44,13.11,84.60,92.64,90.87,22.62,2.81,8.52,82.40,62.82,76.20,60.54,56.74,43.23,40.81,36.29,35.19,5.96,270.00,393.75,560.00,817.40,1220.00,0.37,0.37,0.29,3.44,4.97,18.02,23.89,28.04,6.59,43.96,17.69,33.42,56.04,82.21,6.34,4.97,598.49,197.12,1678.38,332.22,470.67,676.95,1315.47,598.49,22.40,98.98,189.29,0.24,0.10,20.20,6.74,0.00,49.96,0.87,11.57,17.70,0.18,63.32,56.89,2.92,21.60,66.29,42.62,6.01,0.89,11.23,71.37,88.13,97.32,993.75,0.16,,9.34,25.83,68.22,67.83,78.94,,24.65,49.82,16.44,7.60,9.20,100.00,96.25,48.39,100.00,100.00,0.19,0.71,19.41,41.98,7.36,15.31,3.08,28.53,1.78,38.63,5.95,1.28,2.15,0.00,33.92,22.17,58.42,18.05,49,55,43,46,42,62,43,47,27,15,19,52,17,13,11,4,3,548,37,55,41,47,57,59,43,39,35,22,27,44,20,15,15,7,7,570,,10,13,527,16,87,71,63,50,826,49,177,41,777,54,128,64,649,20,17,13,102,238,75,55,24,434,346,0,1118,1118,936,110,49,777,1118,113.88,71.56,102.84,87.56,37.92,84.05,78.18,0.605,0.683,0.717,0.656,0.810,0.693,39,Jaçanã,Norte 1,Jaçanã/Tremembé
1355030815011,Jaçanã : Escola Muncipal de Educação Infantil Professora Jonise Máximo da Fonseca,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,75.20,1.63,14.40,16.70,94.53,83.59,43.16,6.93,10.43,1.18,0.78,3.39,1.57,3.58,0.65,4.03,12.11,8.58,101.30,107.54,83.37,23.95,83.94,86.63,49.12,10.06,39.09,85.69,27.59,13.15,81.68,94.27,92.06,17.75,3.67,6.14,87.90,69.60,77.44,59.60,55.45,46.17,49.82,36.77,33.73,4.61,260.00,412.80,600.00,875.00,1200.00,0.40,0.75,0.75,4.97,8.81,19.88,31.66,29.87,5.64,45.84,16.22,31.81,54.16,87.71,7.37,5.65,638.23,180.04,1906.08,337.41,497.73,713.29,1462.66,638.51,35.22,102.34,179.46,0.28,0.28,19.84,10.52,0.00,51.32,1.01,10.65,19.87,0.65,66.79,61.43,1.37,16.05,64.00,41.41,5.72,0.71,9.57,69.04,87.30,96.25,1037.46,0.18,,5.00,29.26,77.37,76.53,82.99,,40.56,34.71,10.59,6.22,7.53,100.00,99.17,37.76,99.83,99.96,0.44,0.20,18.35,60.91,5.73,17.31,5.58,24.75,0.51,34.90,4.36,1.80,0.56,0.04,22.55,19.71,30.22,32.46,199,211,218,237,230,205,186,168,138,109,105,171,75,46,44,23,23,2388,166,226,198,242,233,222,178,182,162,150,129,176,90,77,60,29,41,2561,,22,75,2711,58,338,250,260,220,3800,257,895,237,3543,255,638,273,2905,87,63,63,383,978,343,226,114,1993,1553,0,4949,4949,4237,437,257,3543,4949,115.63,79.79,105.73,93.88,40.68,88.44,86.57,0.596,0.713,0.734,0.672,0.837,0.704,39,Jaçanã,Norte 1,Jaçanã/Tremembé
1355030815013,Tremembé,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,80.09,1.25,8.10,9.33,96.89,90.18,43.04,15.13,11.63,0.98,0.13,1.11,0.77,1.15,0.35,1.20,8.81,10.92,111.50,114.00,105.65,77.49,87.52,93.03,66.07,35.09,59.50,91.33,43.92,21.93,100.00,98.58,96.41,1.98,1.39,1.50,90.48,93.79,90.85,79.70,78.00,73.54,79.24,66.36,64.40,35.21,666.67,1032.50,1662.50,2902.00,4466.67,0.47,,,0.77,1.30,1.89,3.00,34.38,4.33,52.09,12.89,26.15,47.91,75.71,10.67,8.08,2019.66,437.07,6942.78,864.73,1339.36,2196.95,5260.22,2019.66,,110.05,167.20,0.39,0.28,15.19,2.45,0.15,65.54,0.57,7.06,32.00,3.66,72.16,48.51,5.81,9.10,87.40,76.26,40.64,1.20,5.12,30.86,47.58,65.05,2813.47,0.40,,0.00,19.15,70.33,67.37,88.46,,,21.93,10.45,4.17,6.19,99.98,98.90,15.63,100.00,100.00,0.28,0.00,7.24,40.50,1.42,7.83,0.14,14.43,2.12,16.44,1.46,0.00,0.46,0.00,72.82,6.37,100.00,0.00,482,735,718,850,873,783,726,731,787,845,699,579,564,455,370,279,267,10743,477,643,692,847,865,914,879,927,1006,929,846,557,749,588,517,407,630,12473,,0,150,12773,183,1124,861,837,581,19743,783,3107,837,18960,961,2324,971,16636,195,223,238,1167,3074,3513,643,384,10796,9257,0,23216,23216,21121,1378,783,18960,22984,115.14,110.05,113.62,98.08,72.69,97.27,91.25,0.797,0.895,0.889,0.861,0.918,0.889,81,Tremembé,Norte 1,Jaçanã/Tremembé
1355030815014,Jardim Guapira : Estádio Aníbal de Freitas (Jaçanã),355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,80.09,1.25,8.10,9.33,96.89,90.18,32.26,9.29,11.63,0.00,2.20,1.90,0.00,1.88,0.63,2.16,8.81,10.92,111.50,114.00,105.65,77.49,87.52,93.03,66.07,35.09,59.50,91.33,43.92,21.93,100.00,98.58,96.41,1.98,1.39,1.50,90.48,93.79,90.85,79.70,78.00,73.54,79.24,66.36,64.40,35.21,666.67,1032.50,1662.50,2902.00,4466.67,0.47,,,0.77,1.30,1.89,3.00,34.38,4.33,52.09,12.89,26.15,47.91,75.71,10.67,8.08,2019.66,437.07,6942.78,864.73,1339.36,2196.95,5260.22,2019.66,,110.05,167.20,0.39,0.28,15.19,2.45,0.15,65.54,0.57,7.06,32.00,3.66,72.16,48.51,5.81,9.10,87.40,76.26,40.64,1.20,5.12,30.86,47.58,65.05,2813.47,0.40,,0.00,19.15,70.33,67.37,88.46,,,21.93,10.45,4.17,6.19,99.75,98.90,15.63,100.00,100.00,0.28,0.00,7.24,40.50,1.42,7.83,0.14,14.43,2.12,16.44,1.46,0.00,0.46,0.00,72.82,6.37,100.00,0.00,43,66,78,82,78,77,65,63,82,102,76,50,54,33,30,16,8,1003,34,73,76,64,80,76,78,85,83,110,80,43,58,39,22,23,19,1043,,0,17,1109,9,114,89,85,48,1737,91,300,85,1646,85,209,88,1437,20,16,22,102,307,190,73,40,893,753,0,2046,2046,1876,139,91,1646,2037,115.14,110.05,113.62,98.08,72.69,97.27,91.25,0.797,0.895,0.889,0.861,0.918,0.889,81,Tremembé,Norte 1,Jaçanã/Tremembé
1355030815015,Jaçanã : Parque Carrossel Diversões,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,79.59,1.28,8.60,9.98,96.68,89.56,43.45,16.67,11.09,0.35,1.32,6.03,0.49,6.23,0.53,6.94,11.24,8.76,102.50,102.70,101.83,90.43,90.56,87.52,69.18,33.74,59.50,92.08,45.58,25.09,95.35,97.96,96.61,12.58,0.84,2.88,89.01,82.10,90.90,73.53,71.42,67.68,72.07,56.00,54.05,19.99,510.00,750.00,1225.00,2100.00,3125.00,0.45,0.19,,0.93,1.61,5.29,9.67,33.04,4.89,50.49,13.92,27.41,49.51,73.17,9.49,7.25,1426.19,348.49,4712.77,644.32,961.52,1576.20,3600.44,1426.19,70.00,92.73,201.50,0.35,0.00,19.14,2.39,0.00,60.07,0.30,9.88,23.09,2.84,67.56,51.74,6.52,15.39,82.50,66.86,24.90,0.97,6.07,39.99,59.08,79.77,1944.16,0.32,,6.88,38.99,80.30,68.10,89.76,,56.21,38.24,10.70,5.58,6.26,99.97,95.43,18.01,100.00,100.00,0.34,0.21,8.67,40.50,2.04,9.25,1.69,19.68,1.70,14.77,0.00,0.36,1.05,0.00,0.00,3.89,70.88,18.57,126,183,174,227,291,265,202,215,224,227,195,146,159,113,118,85,78,3028,135,170,181,254,270,276,237,253,240,268,255,139,190,168,203,136,200,3575,,24,89,3730,47,282,203,208,146,5704,227,836,220,5477,229,609,263,4868,68,57,38,299,808,1101,170,114,3131,2696,0,6603,6603,6057,353,227,5477,6239,114.32,106.09,112.06,95.44,72.02,94.09,77.45,0.735,0.835,0.846,0.800,0.910,0.833,39,Jaçanã,Norte 1,Jaçanã/Tremembé
1355030815016,Jardim Guapira : Cemitério do Tremembe,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,78.55,1.39,9.80,11.40,96.22,88.24,42.06,9.68,10.45,1.37,0.44,2.45,0.88,2.57,0.51,2.87,11.26,8.36,107.79,110.81,96.33,43.58,90.56,91.89,50.30,20.37,51.94,88.17,36.32,19.10,98.09,97.64,95.67,23.51,1.17,7.18,92.33,66.28,84.44,68.09,65.21,47.77,55.76,46.03,44.31,12.03,393.33,575.00,875.00,1370.00,1750.00,0.41,0.34,0.62,2.44,6.00,8.55,18.37,30.71,5.66,46.85,15.75,30.72,53.15,77.82,7.80,5.95,950.94,269.35,2919.94,479.67,711.60,1066.67,2227.40,950.94,60.00,108.23,177.22,0.29,0.09,19.67,5.25,0.00,55.85,1.38,10.34,21.78,1.63,70.78,58.25,4.92,12.95,76.03,55.66,14.40,0.67,7.22,53.40,71.79,88.07,1484.79,0.25,,2.93,27.13,77.08,67.11,84.70,,88.37,71.00,17.27,7.73,5.75,99.65,97.89,29.99,99.84,100.00,0.00,0.01,13.22,48.06,2.36,12.01,1.97,24.33,1.97,17.80,1.74,1.09,0.98,0.00,26.54,7.31,61.72,33.95,171,197,185,202,185,191,148,180,172,151,120,153,81,60,46,33,32,2307,130,179,199,206,207,220,198,193,192,199,158,164,125,86,82,75,69,2682,,11,62,2529,59,293,218,223,189,3995,227,792,245,3768,228,565,225,3203,53,72,41,328,848,483,179,111,2209,1804,0,4989,4989,4371,376,227,3768,4916,115.72,117.37,116.15,92.59,55.67,90.45,81.94,0.681,0.761,0.795,0.733,0.893,0.768,81,Tremembé,Norte 1,Jaçanã/Tremembé
1355030815017,Parque Palmas do Tremembé : Cemitério do Horto Florestal,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,75.20,1.63,14.40,16.70,94.53,83.59,42.68,5.12,10.43,1.54,1.23,5.29,1.91,5.60,1.62,6.42,12.11,8.58,101.30,107.54,83.37,23.95,83.94,86.63,49.12,10.06,39.09,85.69,27.59,13.15,81.68,94.27,92.06,17.75,3.67,6.14,87.90,69.60,77.44,59.60,55.45,46.17,49.82,36.77,33.73,4.61,260.00,412.80,600.00,875.00,1200.00,0.40,0.75,0.75,4.97,8.81,19.88,31.66,29.87,5.64,45.84,16.22,31.81,54.16,87.71,7.37,5.65,638.23,180.04,1906.08,337.41,497.73,713.29,1462.66,638.51,35.22,102.34,179.46,0.28,0.28,19.84,10.52,0.00,51.32,1.01,10.65,19.87,0.65,66.79,61.43,1.37,16.05,64.00,41.41,5.72,0.71,9.57,69.04,87.30,96.25,1037.46,0.18,,5.00,29.26,77.37,76.53,82.99,,40.56,34.71,10.59,6.22,7.53,99.82,99.17,37.76,99.83,99.96,0.44,0.20,18.35,60.91,5.73,17.31,5.58,24.75,0.51,34.90,4.36,1.80,0.56,0.04,22.55,19.71,30.22,32.46,375,435,408,432,414,402,319,336,255,234,190,352,156,79,34,22,27,4470,312,456,404,448,452,432,411,372,257,288,221,405,170,118,74,53,75,4948,,45,143,5047,130,713,552,527,426,7083,488,1692,502,6595,484,1204,492,5391,131,148,149,787,1988,482,456,253,3775,2923,10,9418,9408,7974,891,488,6595,9418,123.95,90.04,113.61,94.05,42.62,90.40,91.22,0.596,0.713,0.734,0.672,0.837,0.704,81,Tremembé,Norte 1,Jaçanã/Tremembé
1355030815018,Jardim Guapira : Hospital Unidade Basica de Saude Jardim Apuana,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,74.26,1.68,15.90,18.40,94.00,82.19,41.43,4.98,9.15,2.26,1.50,4.88,1.28,5.15,1.82,6.01,16.82,12.60,101.34,118.91,45.30,21.05,80.63,88.87,31.04,9.53,44.07,77.52,32.49,13.50,94.77,94.26,90.26,21.91,5.48,3.80,86.42,60.46,78.81,53.83,48.26,43.06,46.87,32.88,29.76,4.36,247.43,377.50,522.86,800.00,1066.67,0.39,1.44,1.91,5.99,8.10,21.30,30.95,29.18,5.67,45.05,16.52,32.46,54.95,84.10,7.06,5.45,574.82,163.01,1677.47,311.88,457.95,646.54,1294.73,574.82,27.32,89.54,168.30,0.28,0.33,17.78,10.17,0.00,56.98,0.48,8.79,16.57,0.00,69.06,63.91,2.66,16.11,58.75,36.87,4.41,0.89,11.43,74.11,88.57,96.87,990.94,0.17,,1.97,31.13,70.67,71.11,86.62,,73.84,33.52,21.31,9.74,8.63,98.06,93.47,50.00,98.02,100.00,0.53,0.45,26.16,55.93,5.74,22.43,6.22,30.74,1.95,40.98,7.88,0.95,0.54,0.00,34.66,23.50,24.07,16.96,1142,1351,1335,1359,1370,1387,1171,1057,833,706,541,1164,388,280,171,98,67,14420,1098,1391,1352,1442,1487,1390,1293,1135,938,831,646,1132,509,345,229,161,141,15520,,54,520,14928,400,2172,1630,1620,1337,22662,1669,5488,1592,20993,1536,3819,1616,17174,503,424,444,2442,6283,1492,1391,840,11899,9105,0,29940,29940,25404,2742,1669,20993,29923,125.44,112.15,122.26,93.19,45.23,90.26,88.60,0.538,0.712,0.715,0.649,0.821,0.687,81,Tremembé,Norte 1,Jaçanã/Tremembé
1355030815019,Conjunto Habitacional Jova Rural,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2010,73.61,1.66,17.00,19.63,93.62,81.20,44.40,4.31,9.55,1.76,0.68,4.05,0.87,4.32,1.56,5.13,18.19,15.61,102.48,108.69,81.89,16.96,85.77,88.76,50.62,9.04,58.02,84.99,29.44,13.11,84.60,92.64,90.87,22.62,2.81,8.52,82.40,62.82,76.20,60.54,56.74,43.23,40.81,36.29,35.19,5.96,270.00,393.75,560.00,817.40,1220.00,0.37,0.37,0.29,3.44,4.97,18.02,23.89,28.04,6.59,43.96,17.69,33.42,56.04,82.21,6.34,4.97,598.49,197.12,1678.38,332.22,470.67,676.95,1315.47,598.49,22.40,98.98,189.29,0.24,0.10,20.20,6.74,0.00,49.96,0.87,11.57,17.70,0.18,63.32,56.89,2.92,21.60,66.29,42.62,6.01,0.89,11.23,71.37,88.13,97.32,993.75,0.16,,9.34,25.83,68.22,67.83,78.94,,24.65,49.82,16.44,7.60,9.20,95.01,96.25,48.39,100.00,100.00,0.19,0.71,19.41,41.98,7.36,15.31,3.08,28.53,1.78,38.63,5.95,1.28,2.15,0.00,33.92,22.17,58.42,18.05,886,1158,1015,1161,1089,936,884,754,668,581,381,1056,296,156,113,69,65,11268,919,1223,1092,1139,1217,1139,943,833,789,700,497,1054,378,245,168,105,106,12547,,222,340,10990,350,1871,1402,1397,1081,17519,1317,4407,1287,16202,1284,3090,1335,13112,374,402,406,2218,5406,1027,1223,682,9351,7120,0,23815,23815,19900,2381,1317,16202,23808,113.88,71.56,102.84,87.56,37.92,84.05,78.18,0.605,0.683,0.717,0.656,0.810,0.693,39,Jaçanã,Norte 1,Jaçanã/Tremembé
